,UniqueID,Goal,Target,Indicator,SeriesCode
76,SI_COV_MATNL FEMALE                        ,1.0,1.3,1.3.1,SI_COV_MATNL
77,SI_COV_MATNL FEMALE                        ,1.0,1.3,1.3.1,SI_COV_MATNL
78,SI_COV_POOR BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_POOR
79,SI_COV_POOR BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_POOR
80,SI_COV_SOCAST                       Q1  ,1.0,1.3,1.3.1,SI_COV_SOCAST
81,SI_COV_SOCAST                       _T  ,1.0,1.3,1.3.1,SI_COV_SOCAST
82,SI_COV_SOCINS                       Q1  ,1.0,1.3,1.3.1,SI_COV_SOCINS
83,SI_COV_SOCINS                       _T  ,1.0,1.3,1.3.1,SI_COV_SOCINS
84,SI_COV_CHLD FEMALE                        ,1.0,1.3,1.3.1,SI_COV_CHLD
85,SI_COV_CHLD BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_CHLD
86,SI_COV_CHLD MALE                        ,1.0,1.3,1.3.1,SI_COV_CHLD
87,SI_COV_CHLD FEMALE                        ,1.0,1.3,1.3.1,SI_COV_CHLD
88,SI_COV_CHLD MALE                        ,1.0,1.3,1.3.1,SI_COV_CHLD
89,SI_COV_CHLD BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_CHLD
90,SI_COV_UEMP FEMALE                        ,1.0,1.3,1.3.1,SI_COV_UEMP
91,SI_COV_UEMP MALE                        ,1.0,1.3,1.3.1,SI_COV_UEMP
92,SI_COV_UEMP BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_UEMP
93,SI_COV_VULN BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_VULN
94,SI_COV_VULN MALE                        ,1.0,1.3,1.3.1,SI_COV_VULN
95,SI_COV_VULN FEMALE                        ,1.0,1.3,1.3.1,SI_COV_VULN
96,SI_COV_VULN BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_VULN
97,SI_COV_WKINJRY MALE                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
98,SI_COV_WKINJRY FEMALE                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
99,SI_COV_WKINJRY BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
100,SI_COV_WKINJRY FEMALE                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
101,SI_COV_WKINJRY MALE                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
102,SI_COV_WKINJRY BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_WKINJRY
103,SI_COV_BENFTS BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_BENFTS
104,SI_COV_BENFTS FEMALE                        ,1.0,1.3,1.3.1,SI_COV_BENFTS
105,SI_COV_BENFTS MALE                        ,1.0,1.3,1.3.1,SI_COV_BENFTS
106,SI_COV_BENFTS BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_BENFTS
107,SI_COV_BENFTS BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_BENFTS
108,SI_COV_DISAB BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_DISAB
109,SI_COV_DISAB BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_DISAB
110,SI_COV_DISAB MALE                        ,1.0,1.3,1.3.1,SI_COV_DISAB
111,SI_COV_DISAB FEMALE                        ,1.0,1.3,1.3.1,SI_COV_DISAB
112,SI_COV_DISAB BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_DISAB
113,SI_COV_LMKT                       _T  ,1.0,1.3,1.3.1,SI_COV_LMKT
114,SI_COV_LMKT                       Q1  ,1.0,1.3,1.3.1,SI_COV_LMKT
115,SI_COV_PENSN BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_PENSN
116,SI_COV_PENSN MALE                        ,1.0,1.3,1.3.1,SI_COV_PENSN
117,SI_COV_PENSN FEMALE                        ,1.0,1.3,1.3.1,SI_COV_PENSN
118,SI_COV_PENSN BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_PENSN
119,SI_COV_PENSN MALE                        ,1.0,1.3,1.3.1,SI_COV_PENSN
120,SI_COV_PENSN BOTHSEX                        ,1.0,1.3,1.3.1,SI_COV_PENSN
121,SI_COV_PENSN FEMALE                        ,1.0,1.3,1.3.1,SI_COV_PENSN
