,UniqueID,Goal,Target,Indicator,SeriesCode
422,SH_STA_STNT                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNT
423,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
424,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
425,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
426,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
427,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
428,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
429,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
430,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
431,SH_STA_STNTN                  <5Y       ,2.0,2.2,2.2.1,SH_STA_STNTN
