,UniqueID,Goal,Target,Indicator,SeriesCode
637,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
638,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
639,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
640,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
641,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
642,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
643,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
644,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
645,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
646,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
647,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
648,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
649,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
650,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
651,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
652,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
653,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
654,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN
