,UniqueID,Goal,Target,Indicator,SeriesCode
1272,SE_ADT_ACTS BOTHSEX       EPRS                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1273,SE_ADT_ACTS BOTHSEX       TRAF                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1274,SE_ADT_ACTS BOTHSEX       CMFL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1275,SE_ADT_ACTS BOTHSEX       EMAIL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1276,SE_ADT_ACTS BOTHSEX       SOFT                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1277,SE_ADT_ACTS BOTHSEX       ARSP                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1278,SE_ADT_ACTS BOTHSEX       INST                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1279,SE_ADT_ACTS BOTHSEX       COPA                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1280,SE_ADT_ACTS BOTHSEX       INST                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1281,SE_ADT_ACTS BOTHSEX       ARSP                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1282,SE_ADT_ACTS BOTHSEX       PCPR                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1283,SE_ADT_ACTS BOTHSEX       SOFT                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1284,SE_ADT_ACTS BOTHSEX       EMAIL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1285,SE_ADT_ACTS BOTHSEX       TRAF                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1286,SE_ADT_ACTS BOTHSEX       EPRS                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1287,SE_ADT_ACTS BOTHSEX       COPA                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1288,SE_ADT_ACTS BOTHSEX       CMFL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1289,SE_ADT_ACTS BOTHSEX       CMFL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1290,SE_ADT_ACTS BOTHSEX       EPRS                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1291,SE_ADT_ACTS BOTHSEX       TRAF                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1292,SE_ADT_ACTS BOTHSEX       COPA                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1293,SE_ADT_ACTS BOTHSEX       SOFT                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1294,SE_ADT_ACTS BOTHSEX       EMAIL                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1295,SE_ADT_ACTS BOTHSEX       ARSP                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1296,SE_ADT_ACTS BOTHSEX       PCPR                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
1297,SE_ADT_ACTS BOTHSEX       INST                 ,4.0,4.4,4.4.1,SE_ADT_ACTS
