,UniqueID,Goal,Target,Indicator,SeriesCode
1150,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1151,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1152,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1153,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1154,SE_TOT_CPLR MALE        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1155,SE_TOT_CPLR MALE        UPPSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1156,SE_TOT_CPLR MALE        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1157,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1158,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1159,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1160,SE_TOT_CPLR FEMALE        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1161,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1162,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1163,SE_TOT_CPLR MALE        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1164,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1165,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1166,SE_TOT_CPLR MALE        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1167,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1168,SE_TOT_CPLR MALE        PRIMAR URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1169,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1170,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1171,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1172,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1173,SE_TOT_CPLR MALE        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1174,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1175,SE_TOT_CPLR MALE        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1176,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1177,SE_TOT_CPLR FEMALE        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1178,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1179,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1180,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1181,SE_TOT_CPLR MALE        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1182,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1183,SE_TOT_CPLR FEMALE        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1184,SE_TOT_CPLR FEMALE        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1185,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1186,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1187,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1188,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1189,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1190,SE_TOT_CPLR MALE        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1191,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1192,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1193,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1194,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1195,SE_TOT_CPLR MALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1196,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1197,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1198,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1199,SE_TOT_CPLR MALE        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1200,SE_TOT_CPLR MALE        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1201,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1202,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1203,SE_TOT_CPLR MALE        LOWSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1204,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1205,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1206,SE_TOT_CPLR MALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1207,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1208,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1209,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1210,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1211,SE_TOT_CPLR MALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1212,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1213,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1214,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1215,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1216,SE_TOT_CPLR MALE        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1217,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1218,SE_TOT_CPLR MALE        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1219,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1220,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1221,SE_TOT_CPLR MALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1222,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1223,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1224,SE_TOT_CPLR FEMALE        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1225,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
1226,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR
